manu_sku,product_name,prod_page_url,updated_on,CASE,Price,Code
S-4492,Kraft Shipping Box 14x10x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.46, 1.3, 1.08, 1.04, 1.0]","['C', 'C', 'C', 'C', 'C']"
S-20461,Kraft Lightweight Shipping Box 14x10x4 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.21, 1.1, 0.9, 0.88, 0.85]","['C', 'C', 'C', 'C', 'C']"
S-4986,Kraft Shipping Box 14x10x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.51, 1.33, 1.11, 1.1, 1.02]","['C', 'C', 'C', 'C', 'C']"
S-4233,Kraft Shipping Box 14x10x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.96, 0.96, 0.96, 0.96, 0.96]","['C', 'C', 'C', 'C', 'C']"
S-18345,Kraft Lightweight Shipping Box 14x10x6 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.82, 0.82, 0.82, 0.82, 0.82]","['C', 'C', 'C', 'C', 'C']"
S-21065,Kraft Shipping Box 14x10x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.53, 1.37, 1.14, 1.1, 1.04]","['C', 'C', 'C', 'C', 'C']"
S-4143,Kraft Shipping Box 14x10x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.99, 0.99, 0.99, 0.99, 0.99]","['C', 'C', 'C', 'C', 'C']"
S-19849,Kraft Lightweight Shipping Box 14x10x8 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.83, 0.83, 0.83, 0.83, 0.83]","['C', 'C', 'C', 'C', 'C']"
S-4888,Kraft Shipping Box 14x10x9,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.59, 1.47, 1.19, 1.11, 1.1]","['C', 'C', 'C', 'C', 'C']"
S-4144,Kraft Shipping Box 14x10x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.06, 1.06, 1.06, 1.06, 1.06]","['C', 'C', 'C', 'C', 'C']"
S-18346,Kraft Lightweight Shipping Box 14x10x10 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.92, 0.92, 0.92, 0.92, 0.92]","['C', 'C', 'C', 'C', 'C']"
S-537,"Kraft Shipping Box 14x10x10 (10,8,6,4)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.92, 1.79, 1.59, 1.53, 1.48]","['C', 'C', 'C', 'C', 'C']"
S-16457,White Shipping Box 14x10x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.95, 1.74, 1.59, 1.46, 1.4]","['C', 'C', 'C', 'C', 'C']"
S-18920,Kraft Shipping Box 14x10x10 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.76, 2.54, 2.43, 2.27, 2.16]","['C', 'C', 'C', 'C', 'C']"
S-22185,Kraft Shipping Box 14x10x11,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.75, 1.66, 1.45, 1.37, 1.31]","['C', 'C', 'C', 'C', 'C']"
S-4149,Kraft Shipping Box 14x10x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.84, 1.75, 1.53, 1.48, 1.46]","['C', 'C', 'C', 'C', 'C']"
S-21596,Kraft Lightweight Shipping Box 14x10x12 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.56, 1.48, 1.29, 1.24, 1.22]","['C', 'C', 'C', 'C', 'C']"
S-4620,Kraft Shipping Box 14x11x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.44, 1.33, 1.11, 1.08, 1.02]","['C', 'C', 'C', 'C', 'C']"
S-4145,Kraft Shipping Box 14x11x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.59, 1.47, 1.12, 1.1, 1.04]","['C', 'C', 'C', 'C', 'C']"
S-15047,Kraft Shipping Box 14x11x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.81, 1.7, 1.48, 1.37, 1.31]","['C', 'C', 'C', 'C', 'C']"
S-24054,Kraft Shipping Box 14x11x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.9, 1.73, 1.56, 1.45, 1.37]","['C', 'C', 'C', 'C', 'C']"
S-16736,Kraft Shipping Box 14x11x11,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.92, 1.75, 1.58, 1.48, 1.42]","['C', 'C', 'C', 'C', 'C']"
S-16738,Kraft Shipping Box 14x12x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.46, 1.36, 1.12, 1.1, 1.04]","['C', 'C', 'C', 'C', 'C']"
S-4695,Kraft Shipping Box 14x12x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.47, 1.37, 1.14, 1.11, 1.05]","['C', 'C', 'C', 'C', 'C']"
S-22649,Kraft Lightweight Shipping Box 14x12x4 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.25, 1.18, 0.99, 0.95, 0.9]","['C', 'C', 'C', 'C', 'C']"
S-24737,Kraft Lightweight Shipping Box 14x12x5 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.3, 1.22, 1.05, 1.0, 0.94]","['C', 'C', 'C', 'C', 'C']"
S-4987,Kraft Shipping Box 14x12x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.61, 1.48, 1.31, 1.24, 1.12]","['C', 'C', 'C', 'C', 'C']"
S-22186,Kraft Lightweight Shipping Box 14x12x6 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.34, 1.25, 1.1, 1.04, 0.98]","['C', 'C', 'C', 'C', 'C']"
S-4423,"Kraft Shipping Box 14x12x6 (6,4,2)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.09, 1.09, 1.09, 1.09, 1.09]","['C', 'C', 'C', 'C', 'C']"
S-4530,Kraft Shipping Box 14x12x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.29, 1.29, 1.29, 1.29, 1.29]","['C', 'C', 'C', 'C', 'C']"
S-19854,Kraft Lightweight Shipping Box 14x12x8 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.09, 1.09, 1.09, 1.09, 1.09]","['C', 'C', 'C', 'C', 'C']"
S-22187,Kraft Shipping Box 14x12x9,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.92, 1.74, 1.56, 1.47, 1.42]","['C', 'C', 'C', 'C', 'C']"
S-4141,Kraft Shipping Box 14x12x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.96, 1.8, 1.61, 1.51, 1.46]","['C', 'C', 'C', 'C', 'C']"
S-21013,Kraft Lightweight Shipping Box 14x12x10 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.63, 1.51, 1.36, 1.26, 1.21]","['C', 'C', 'C', 'C', 'C']"
S-15048,Kraft Shipping Box 14x12x10 (275 lb. Test),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.77, 2.54, 2.29, 2.09, 1.99]","['C', 'C', 'C', 'C', 'C']"
S-4407,Kraft Shipping Box 14x12x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.19, 1.96, 1.8, 1.66, 1.53]","['C', 'C', 'C', 'C', 'C']"
S-21597,Kraft Lightweight Shipping Box 14x12x12 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.83, 1.63, 1.51, 1.4, 1.29]","['C', 'C', 'C', 'C', 'C']"
S-4424,"Kraft Shipping Box 14x12x12 (12,10,8,6)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.5, 2.27, 2.06, 1.9, 1.79]","['C', 'C', 'C', 'C', 'C']"
S-23305,Kraft Shipping Box 14x12x12 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.63, 3.33, 3.12, 2.93, 2.77]","['C', 'C', 'C', 'C', 'C']"
S-20488,Kraft Shipping Box 14x12x14,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.35, 2.13, 1.95, 1.79, 1.66]","['C', 'C', 'C', 'C', 'C']"
S-4410,Kraft Shipping Box 14x14x2,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.71, 1.51, 1.4, 1.3, 1.22]","['C', 'C', 'C', 'C', 'C']"
S-16739,Kraft Shipping Box 14x14x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.72, 1.51, 1.42, 1.31, 1.24]","['C', 'C', 'C', 'C', 'C']"
S-4943,Kraft Shipping Box 14x14x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.75, 1.53, 1.44, 1.33, 1.25]","['C', 'C', 'C', 'C', 'C']"
S-23306,Kraft Lightweight Shipping Box 14x14x4 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.47, 1.29, 1.21, 1.11, 1.05]","['C', 'C', 'C', 'C', 'C']"
S-4621,Kraft Shipping Box 14x14x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.81, 1.59, 1.47, 1.42, 1.31]","['C', 'C', 'C', 'C', 'C']"
S-4140,Kraft Shipping Box 14x14x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.29, 1.29, 1.29, 1.29, 1.29]","['C', 'C', 'C', 'C', 'C']"
S-19071,Kraft Lightweight Shipping Box 14x14x6 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.09, 1.09, 1.09, 1.09, 1.09]","['C', 'C', 'C', 'C', 'C']"
S-4531,"Kraft Shipping Box 14x14x6 (6,5,4,3)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.16, 1.92, 1.75, 1.58, 1.51]","['C', 'C', 'C', 'C', 'C']"
S-18183,Kraft Shipping Box 14x14x6 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.28, 2.99, 2.84, 2.68, 2.53]","['C', 'C', 'C', 'C', 'C']"
S-4889,Kraft Shipping Box 14x14x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.09, 1.83, 1.71, 1.51, 1.47]","['C', 'C', 'C', 'C', 'C']"
S-4146,Kraft Shipping Box 14x14x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.43, 1.43, 1.43, 1.43, 1.43]","['C', 'C', 'C', 'C', 'C']"
S-19855,Kraft Lightweight Shipping Box 14x14x8 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.19, 1.19, 1.19, 1.19, 1.19]","['C', 'C', 'C', 'C', 'C']"
S-18921,Kraft Shipping Box 14x14x8 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.52, 3.21, 3.07, 2.87, 2.75]","['C', 'C', 'C', 'C', 'C']"
S-4347,Kraft Shipping Box 14x14x9,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.27, 2.06, 1.83, 1.74, 1.58]","['C', 'C', 'C', 'C', 'C']"
S-4147,Kraft Shipping Box 14x14x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.57, 1.57, 1.57, 1.57, 1.57]","['C', 'C', 'C', 'C', 'C']"
S-19072,Kraft Lightweight Shipping Box 14x14x10 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.31, 1.31, 1.31, 1.31, 1.31]","['C', 'C', 'C', 'C', 'C']"
S-14229,Kraft Shipping Box 14x14x10 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.76, 3.42, 3.28, 3.08, 2.89]","['C', 'C', 'C', 'C', 'C']"
S-4148,Kraft Shipping Box 14x14x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.58, 2.3, 2.09, 1.92, 1.79]","['C', 'C', 'C', 'C', 'C']"
S-20463,Kraft Lightweight Shipping Box 14x14x12 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.16, 1.94, 1.74, 1.61, 1.51]","['C', 'C', 'C', 'C', 'C']"
S-21535,Kraft Shipping Box 14x14x12 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.09, 3.73, 3.52, 3.32, 3.13]","['C', 'C', 'C', 'C', 'C']"
S-4142,Kraft Shipping Box 14x14x14,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.72, 1.72, 1.72, 1.72, 1.72]","['C', 'C', 'C', 'C', 'C']"
S-18347,Kraft Lightweight Shipping Box 14x14x14 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.47, 1.47, 1.47, 1.47, 1.47]","['C', 'C', 'C', 'C', 'C']"
S-538,"Kraft Shipping Box 14x14x14 (14,12,10,8)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.85, 2.59, 2.4, 2.27, 2.14]","['C', 'C', 'C', 'C', 'C']"
S-4432,White Shipping Box 14x14x14,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.14, 2.83, 2.58, 2.31, 2.24]","['C', 'C', 'C', 'C', 'C']"
S-4718,Kraft Shipping Box 14x14x14 (275 lb. Test),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.75, 3.39, 3.08, 2.8, 2.64]","['C', 'C', 'C', 'C', 'C']"
S-4786,Kraft Shipping Box 14x14x14 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.11, 3.11, 3.11, 3.11, 3.11]","['C', 'C', 'C', 'C', 'C']"
S-13300,Kraft Shipping Box 14x14x16,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.65, 2.44, 2.19, 2.08, 1.96]","['C', 'C', 'C', 'C', 'C']"
S-4855,Kraft Shipping Box 14x14x18,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.8, 2.54, 2.31, 2.17, 2.09]","['C', 'C', 'C', 'C', 'C']"
S-4622,Kraft Shipping Box 14x14x19,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.89, 2.64, 2.43, 2.24, 2.16]","['C', 'C', 'C', 'C', 'C']"
S-14273,Kraft Shipping Box 14x14x20,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.97, 2.69, 2.52, 2.3, 2.23]","['C', 'C', 'C', 'C', 'C']"
S-4623,Kraft Shipping Box 14x14x24,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.3, 2.97, 2.75, 2.59, 2.5]","['C', 'C', 'C', 'C', 'C']"
S-13301,Kraft Shipping Box 14x14x30,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.77, 3.39, 3.16, 2.97, 2.85]","['C', 'C', 'C', 'C', 'C']"
S-4532,Kraft Shipping Box 14x14x36,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.31, 3.88, 3.55, 3.38, 3.2]","['C', 'C', 'C', 'C', 'C']"
S-11375,Kraft Shipping Box 14x14x40,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.62, 4.24, 3.93, 3.75, 3.56]","['C', 'C', 'C', 'C', 'C']"
S-12595,Kraft Shipping Box 14x14x40-74 (Telescopic),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[10.94, 10.39, 9.85, 9.17, 8.76]","['C', 'C', 'C', 'C', 'C']"
S-12596,Kraft Shipping Box 14x14x48,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.35, 5.0, 4.76, 4.43, 4.24]","['C', 'C', 'C', 'C', 'C']"
S-11252,"Kraft Shipping Box 14?1?2?x?8?3?4?x?6 (6,4,2)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.53, 1.44, 1.18, 1.11, 1.1]","['C', 'C', 'C', 'C', 'C']"
S-521,"Kraft Shipping Box 14?1?2?x?8?3?4?x?12 (12,10,8,6)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.96, 1.8, 1.66, 1.58, 1.51]","['C', 'C', 'C', 'C', 'C']"
S-18944,Kraft Shipping Box 14?7?8?x?11?1?8?x?5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.6, 4.35, 3.8]","['C', 'C', 'C']"
S-24070,Kraft Shipping Box 15x8x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.26, 1.13, 1.05, 1.0, 0.98]","['C', 'C', 'C', 'C', 'C']"
S-15049,Kraft Shipping Box 15x8x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.44, 1.3, 1.1, 1.05, 0.99]","['C', 'C', 'C', 'C', 'C']"
S-18390,Kraft Shipping Box 15x9x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.7, 1.53, 1.33, 1.25, 1.18]","['C', 'C', 'C', 'C', 'C']"
S-23956,Kraft Lightweight Shipping Box 15x10x2 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.26, 1.13, 1.04, 0.94, 0.89]","['C', 'C', 'C', 'C', 'C']"
S-16743,Kraft Shipping Box 15x10x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.47, 1.31, 1.1, 1.05, 1.02]","['C', 'C', 'C', 'C', 'C']"
S-4411,Kraft Shipping Box 15x10x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.51, 1.4, 1.14, 1.1, 1.05]","['C', 'C', 'C', 'C', 'C']"
S-4988,Kraft Shipping Box 15x10x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.7, 1.53, 1.44, 1.33, 1.25]","['C', 'C', 'C', 'C', 'C']"
S-23308,Kraft Lightweight Shipping Box 15x10x6 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.4, 1.25, 1.14, 1.08, 1.01]","['C', 'C', 'C', 'C', 'C']"
S-22201,Kraft Shipping Box 15x10x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.81, 1.66, 1.51, 1.42, 1.34]","['C', 'C', 'C', 'C', 'C']"
S-4719,Kraft Shipping Box 15x10x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.92, 1.75, 1.58, 1.48, 1.42]","['C', 'C', 'C', 'C', 'C']"
S-4890,Kraft Shipping Box 15x10x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.99, 1.81, 1.66, 1.53, 1.47]","['C', 'C', 'C', 'C', 'C']"
S-22202,Kraft Lightweight Shipping Box 15x10x10 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.67, 1.51, 1.39, 1.29, 1.24]","['C', 'C', 'C', 'C', 'C']"
S-16744,Kraft Shipping Box 15x10x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.08, 1.9, 1.73, 1.62, 1.55]","['C', 'C', 'C', 'C', 'C']"
S-4877,Kraft Shipping Box 15x10x14,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.16, 1.99, 1.8, 1.71, 1.66]","['C', 'C', 'C', 'C', 'C']"
S-21600,Kraft Shipping Box 15x11x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.53, 1.4, 1.22, 1.18, 1.1]","['C', 'C', 'C', 'C', 'C']"
S-24071,Kraft Shipping Box 15x11x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.69, 1.56, 1.36, 1.31, 1.24]","['C', 'C', 'C', 'C', 'C']"
S-19084,Kraft Shipping Box 15x11x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.81, 1.71, 1.51, 1.44, 1.36]","['C', 'C', 'C', 'C', 'C']"
S-4624,Kraft Shipping Box 15x11x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.95, 1.79, 1.59, 1.51, 1.44]","['C', 'C', 'C', 'C', 'C']"
S-21601,Kraft Lightweight Shipping Box 15x11x7 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.63, 1.51, 1.33, 1.25, 1.21]","['C', 'C', 'C', 'C', 'C']"
S-13302,Kraft Shipping Box 15x11x9,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.04, 1.81, 1.67, 1.58, 1.48]","['C', 'C', 'C', 'C', 'C']"
S-16745,Kraft Shipping Box 15x11x11,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.08, 1.84, 1.72, 1.62, 1.53]","['C', 'C', 'C', 'C', 'C']"
S-351,"Kraft Shipping Box 15x11?1?8?x?6 (6,5,4,3,2,1)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.67, 1.51, 1.42, 1.33, 1.25]","['C', 'C', 'C', 'C', 'C']"
S-20477,Kraft Shipping Box 15x12x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.58, 1.46, 1.31, 1.29, 1.18]","['C', 'C', 'C', 'C', 'C']"
S-4625,Kraft Shipping Box 15x12x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.59, 1.47, 1.33, 1.3, 1.19]","['C', 'C', 'C', 'C', 'C']"
S-21020,Kraft Shipping Box 15x12x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.74, 1.62, 1.47, 1.4, 1.3]","['C', 'C', 'C', 'C', 'C']"
S-4234,Kraft Shipping Box 15x12x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.92, 1.75, 1.58, 1.48, 1.42]","['C', 'C', 'C', 'C', 'C']"
